price,bedrooms,bathrooms,sqft_living,view,grade,sqft_above,sqft_basement,lat,sqft_living15
385000.0,3,1.0,1070,0,7,1070,0,47.5529,1090
480000.0,2,1.0,1060,0,7,860,200,47.6725,1470
539950.0,3,2.25,2190,1,8,1240,950,47.5243,3500
529000.0,3,2.25,1940,0,9,1940,0,47.5636,2580
417000.0,3,2.5,1300,0,7,1060,240,47.6591,1320
405000.0,3,1.5,1330,0,7,1330,0,47.5263,2310
299000.0,3,2.25,1940,0,8,1630,310,47.3133,2080
299000.0,3,1.75,2100,0,7,2100,0,47.2924,1330
372220.0,3,1.0,1290,0,7,980,310,47.5266,1680
494400.0,2,1.75,1560,0,6,780,780,47.6347,1850
280000.0,3,1.75,2630,0,7,1330,1300,47.4878,2520
277950.0,3,2.5,2100,0,7,2100,0,47.2917,2091
770000.0,3,2.75,2070,0,8,2070,0,47.4659,2190
760000.0,4,2.5,2960,0,10,2960,0,47.7477,3510
230000.0,2,2.0,1300,0,7,1300,0,47.3623,1510
525000.0,4,2.5,2520,0,9,2520,0,47.7709,2000
307000.0,3,1.0,1150,0,7,1150,0,47.4963,1210
253779.0,4,2.0,2030,0,6,1430,600,47.4459,1820
405000.0,3,1.5,1880,0,8,1480,400,47.7743,1820
360000.0,2,1.0,2320,0,6,2320,0,47.504,1620
521000.0,2,1.0,1050,3,6,1050,0,47.5577,2540
680000.0,4,2.5,3030,0,9,3030,0,47.6313,2940
355000.0,1,0.75,530,2,4,530,0,47.6412,2830
200000.0,3,1.5,1090,0,7,1090,0,47.3639,1240
330000.0,3,2.25,2220,0,7,1330,890,47.5188,1930
221000.0,3,2.25,1430,0,7,1430,0,47.3116,1600
1598890.0,4,4.5,3780,4,11,2770,1010,47.5922,2660
310000.0,2,1.0,1560,0,6,780,780,47.7248,1760
862000.0,4,2.25,2220,0,8,1310,910,47.6418,2020
200000.0,3,1.5,1140,0,7,1140,0,47.4773,1140
630000.0,4,2.5,2540,0,7,2540,0,47.6317,1560
432250.0,3,2.25,1440,0,7,1440,0,47.5658,1740
478000.0,3,2.25,1570,0,7,1070,500,47.6843,2250
249000.0,4,2.25,1860,0,7,1400,460,47.3612,1860
495000.0,5,3.0,2440,0,9,1450,990,47.5485,1420
630000.0,4,2.5,2100,2,7,1240,860,47.6146,2000
550000.0,4,2.5,2150,0,8,2150,0,47.637,2150
350000.0,3,2.5,2440,0,8,2440,0,47.3672,2530
270000.0,5,1.5,1930,0,7,1930,0,47.4503,1480
488250.0,4,2.0,1830,0,7,1830,0,47.695,1970
248000.0,4,3.5,1850,0,7,1130,720,47.3087,1280
889000.0,4,3.5,3210,0,9,3210,0,47.5203,1360
375000.0,1,1.0,1090,0,6,980,110,47.6999,2160
933000.0,3,1.5,1870,2,7,1870,0,47.6221,1820
625000.0,3,2.25,1920,2,8,1460,460,47.5578,2490
328000.0,2,1.0,700,0,6,700,0,47.5577,1620
470000.0,4,2.25,3380,2,8,1690,1690,47.4438,2390
502500.0,5,2.5,2430,0,8,2430,0,47.5237,2150
484000.0,3,1.75,1950,0,7,1210,740,47.7424,1900
252500.0,2,1.0,900,0,6,900,0,47.6481,1190
610000.0,3,2.5,2060,0,8,2060,0,47.5615,2650
419000.0,4,2.0,2180,0,8,1280,900,47.7675,2190
322500.0,4,2.25,2140,0,8,2140,0,47.2649,2030
563000.0,6,1.0,1730,0,7,1250,480,47.6342,1630
464000.0,4,2.5,3140,0,9,3140,0,47.3826,2650
870000.0,4,4.25,3010,3,10,1940,1070,47.6933,2540
280000.0,2,1.5,800,0,8,800,0,47.6972,1020
850000.0,3,2.5,3300,0,9,3300,0,47.5599,3280
458950.0,2,1.0,1530,0,7,1130,400,47.6888,1580
122000.0,2,1.0,760,0,6,760,0,47.483,1710
525000.0,5,3.0,2450,0,7,2450,0,47.6828,1060
286300.0,2,1.0,1000,0,7,1000,0,47.4789,1490
218450.0,2,1.0,840,0,6,840,0,47.4749,1300
525000.0,3,1.5,1380,0,7,1080,300,47.674,1510
650000.0,3,1.5,1380,0,7,1080,300,47.674,1510
356000.0,4,2.0,2020,0,7,2020,0,47.4646,1610
436500.0,2,1.0,1260,0,7,1040,220,47.6782,1510
410000.0,3,1.75,1440,0,7,1180,260,47.7304,1570
512500.0,4,1.75,1540,0,7,1540,0,47.7046,1890
510000.0,4,1.0,1060,1,6,880,180,47.5591,1910
566000.0,4,1.75,1900,0,8,1900,0,47.5944,2220
525000.0,3,1.75,2870,1,8,2870,0,47.4485,2420
435000.0,3,1.0,1050,0,6,930,120,47.5402,1410
406500.0,3,2.75,1840,2,8,1340,500,47.6802,2060
550000.0,5,2.75,3000,0,8,1500,1500,47.6567,2050
251000.0,3,2.0,1200,0,6,1200,0,47.206,1280
830000.0,3,1.5,1840,0,8,1220,620,47.5607,2320
803000.0,4,2.5,2790,0,9,2790,0,47.6692,2740
206000.0,3,1.0,970,0,5,970,0,47.2808,1050
200000.0,4,1.0,1070,0,7,1070,0,47.4942,1160
219000.0,2,1.0,900,0,6,900,0,47.525,900
777000.0,4,4.0,2680,0,7,1380,1300,47.6557,1930
593700.0,3,2.5,2000,0,8,2000,0,47.59,2180
712500.0,3,1.5,1660,0,7,1660,0,47.5892,2350
600000.0,4,1.5,1770,0,7,1240,530,47.5773,1740
554663.0,3,2.0,1230,0,7,1230,0,47.6712,1850
267000.0,3,1.0,1740,0,7,1020,720,47.4682,1470
390000.0,3,2.0,1710,0,7,1710,0,47.7719,1430
335000.0,6,2.0,2020,0,7,1010,1010,47.5329,2020
938000.0,4,2.5,2410,0,8,1990,420,47.5351,2530
370000.0,4,2.75,2310,0,7,1410,900,47.377,2060
335000.0,5,2.5,2400,0,7,2400,0,47.371,2200
695000.0,5,2.0,3160,0,7,1870,1290,47.654,1780
387500.0,3,1.0,1560,0,7,1560,0,47.432,1640
245000.0,3,2.5,1770,0,7,1770,0,47.4034,1650
308550.0,3,2.0,1600,0,7,1600,0,47.4656,1360
225000.0,3,1.75,1330,0,7,1330,0,47.3172,1270
715000.0,4,2.5,2970,0,9,2970,0,47.6717,3100
335000.0,3,1.0,1020,0,7,1020,0,47.7503,1170
634000.0,3,2.5,2490,0,9,2490,0,47.5451,2370
337500.0,5,2.0,1700,0,7,1000,700,47.549,2000
440000.0,1,1.0,850,0,6,850,0,47.327,2160
350000.0,3,1.75,1250,2,7,1250,0,47.4981,1260
400000.0,2,1.0,610,0,5,610,0,47.5498,930
1288000.0,4,3.5,3700,0,11,3700,0,47.5471,3880
435000.0,3,1.0,950,0,7,950,0,47.572,1060
681000.0,4,2.5,3860,0,8,2930,930,47.5387,3130
397000.0,3,3.5,1360,0,8,1240,120,47.5904,1360
775000.0,4,2.5,3890,0,10,3890,0,47.7749,3600
480000.0,3,2.25,1680,0,7,1130,550,47.6068,1960
158000.0,3,2.5,1520,0,7,1520,0,47.3679,1780
590000.0,3,2.0,2420,0,8,2420,0,47.3666,3180
772500.0,5,2.75,3890,0,9,3890,0,47.5407,3450
464500.0,5,1.5,2940,0,8,1470,1470,47.7632,1580
281000.0,3,1.75,1350,0,7,1350,0,47.4378,1600
620000.0,3,2.25,2190,0,8,2190,0,47.7108,2970
475000.0,3,2.25,2280,1,7,1150,1130,47.5641,1500
245000.0,2,2.0,1070,0,6,910,160,47.4896,1280
660000.0,5,2.25,2540,0,7,1510,1030,47.6729,1780
527500.0,4,2.25,2270,0,8,1310,960,47.5448,1910
135000.0,2,1.0,1220,0,6,1220,0,47.3585,1350
275000.0,3,1.75,1890,0,7,1890,0,47.3357,2960
430000.0,4,2.0,1990,0,7,1080,910,47.6112,1560
213500.0,3,1.0,1220,0,7,1220,0,47.3245,1420
535000.0,3,3.0,2640,0,9,2640,0,47.4759,2680
641000.0,3,1.75,1480,0,7,1480,0,47.5915,2660
436300.0,3,2.0,2320,0,7,2320,0,47.5133,2030
1440000.0,4,1.75,2410,0,8,2410,0,47.6369,1280
830000.0,4,2.75,2090,0,8,2090,0,47.573,2130
380000.0,3,1.0,920,0,6,920,0,47.5539,1250
132500.0,3,0.75,850,0,6,600,250,47.503,850
179950.0,3,1.0,1130,0,7,1130,0,47.4362,1320
188200.0,3,1.0,1260,0,7,1260,0,47.2979,940
659000.0,4,2.0,2090,0,7,2090,0,47.5759,2090
317000.0,3,2.0,2020,0,7,1180,840,47.5496,1400
625000.0,3,2.25,1970,0,8,1470,500,47.6703,1980
350000.0,3,1.75,1820,0,7,1230,590,47.7772,1790
750000.0,3,1.5,1840,0,7,1340,500,47.6652,1840
457000.0,4,1.75,2100,0,8,1280,820,47.7478,2080
632500.0,4,2.0,1770,0,7,1770,0,47.6748,1550
223000.0,3,2.0,1110,0,7,1110,0,47.4036,1550
610000.0,4,2.75,2090,0,8,1240,850,47.6872,2340
385000.0,4,1.75,2080,0,7,2080,0,47.737,1550
367500.0,3,3.25,1400,0,7,1160,240,47.5483,1400
385100.0,3,1.0,1060,0,6,1060,0,47.7121,1300
230000.0,2,1.0,720,0,6,720,0,47.5447,1560
286000.0,3,2.75,1100,0,7,780,320,47.5601,1170
201700.0,3,1.0,1010,0,7,1010,0,47.2956,1540
1350000.0,4,4.75,5230,0,11,5230,0,47.4097,4110
525000.0,4,1.75,2420,0,8,1480,940,47.5637,2370
361000.0,3,1.5,1200,0,7,1200,0,47.739,1680
530000.0,3,1.5,1950,0,8,1950,0,47.6904,1590
455000.0,3,2.25,1870,0,7,1870,0,47.7171,1630
421000.0,4,2.25,1310,0,7,1310,0,47.7317,1600
640000.0,4,2.0,1520,0,7,1520,0,47.678,1910
240000.0,3,1.0,1270,0,7,1270,0,47.445,1660
360000.0,2,1.0,840,0,6,840,0,47.6771,1740
157340.0,2,1.0,900,0,7,900,0,47.3576,1460
1240000.0,4,3.0,3010,4,8,2560,450,47.6799,2100
250000.0,3,1.0,1050,0,6,1050,0,47.762,1500
735000.0,6,2.75,3360,0,7,2040,1320,47.715,2190
884900.0,7,4.75,5370,0,8,5370,0,47.538,2310
775000.0,3,3.5,2690,0,8,2690,0,47.7717,2300
463000.0,3,1.75,1710,0,7,1710,0,47.7512,2260
579000.0,3,2.5,1640,0,8,1640,0,47.6197,1590
570000.0,6,3.75,4000,2,10,3080,920,47.453,3180
1060000.0,5,4.5,4140,0,10,4140,0,47.6102,3960
375000.0,4,2.75,3140,0,8,2080,1060,47.3782,2850
422000.0,2,1.75,1320,0,7,920,400,47.6878,1200
866500.0,4,3.5,3080,0,9,2010,1070,47.5662,1220
705000.0,3,2.5,2500,0,10,2500,0,47.6286,2580
470000.0,4,2.5,2520,0,8,2520,0,47.4848,2090
360000.0,3,1.25,2350,0,7,1320,1030,47.5979,2140
795000.0,4,2.5,2570,4,8,1510,1060,47.7429,3470
800000.0,4,2.5,3100,0,9,3100,0,47.7151,3100
2453500.0,4,3.5,4730,0,10,4270,460,47.6319,3710
277284.0,3,1.75,1030,0,6,930,100,47.566,1540
460000.0,2,1.0,1020,0,7,1020,0,47.5828,1780
898888.0,3,2.5,2080,0,9,2080,0,47.6731,2080
211000.0,3,1.0,1410,0,7,1410,0,47.7149,1810
222000.0,2,2.0,1360,0,6,1360,0,47.3489,1310
672000.0,3,2.5,2620,0,7,2620,0,47.6384,2570
778000.0,3,2.25,2260,0,9,1690,570,47.6386,3020
312500.0,3,1.75,1490,0,8,1490,0,47.4514,2440
650000.0,4,2.5,2530,0,8,1720,810,47.6737,2150
740000.0,6,2.25,3140,0,8,1570,1570,47.6116,2320
320000.0,3,2.0,1820,0,7,1820,0,47.4703,2190
455000.0,4,2.5,1770,0,7,1770,0,47.7306,2050
2450000.0,5,4.0,4430,0,10,4430,0,47.6168,2470
500000.0,3,3.25,1490,0,8,1220,270,47.6357,1550
325000.0,3,1.75,1790,0,7,1130,660,47.532,1610
416000.0,3,2.5,1710,0,8,1510,200,47.6963,1610
495000.0,4,2.25,2070,0,7,2070,0,47.774,2190
549000.0,2,1.0,1140,0,7,1140,0,47.6205,1520
589000.0,5,2.0,3930,0,8,3070,860,47.6317,2200
194820.0,3,1.5,1100,0,7,1100,0,47.3186,1616
405000.0,3,2.5,2260,0,7,1280,980,47.681,1790
625000.0,3,2.5,2260,0,7,1280,980,47.681,1790
205000.0,3,1.0,1130,0,7,1130,0,47.4743,1440
345100.0,3,3.75,1950,0,8,1360,590,47.505,1950
200000.0,3,1.0,960,0,6,960,0,47.4966,1250
1905000.0,4,3.5,4210,0,11,4210,0,47.6206,3520
524500.0,3,1.5,3430,2,7,2230,1200,47.4476,1660
598600.0,4,2.75,3470,0,7,2070,1400,47.7066,2370
367777.0,5,3.0,2140,0,7,1280,860,47.5459,1820
750000.0,3,2.75,2520,0,7,1360,1160,47.6452,1800
575000.0,5,2.25,3550,0,8,3550,0,47.7285,2110
84000.0,2,1.0,700,0,6,700,0,47.4752,1490
255000.0,2,1.0,740,0,6,740,0,47.5298,1170
1740000.0,4,3.75,3300,4,10,2600,700,47.6561,3300
415000.0,3,2.25,1640,0,7,1240,400,47.5323,1200
449900.0,3,2.5,2780,1,9,2780,0,47.3509,720
220000.0,5,1.5,1830,0,7,1830,0,47.4218,1440
899000.0,4,2.5,3540,0,10,3540,0,47.7046,3280
430000.0,3,2.5,1440,0,7,1440,0,47.7179,1160
472500.0,4,2.5,2960,0,10,2960,0,47.3646,2770
680000.0,6,2.5,3180,0,8,1590,1590,47.5707,2670
1650000.0,5,4.0,3310,0,10,3310,0,47.6914,3430
810000.0,3,2.0,2390,0,7,2390,0,47.6707,1920
605000.0,3,2.5,2460,0,9,2460,0,47.4572,2090
522000.0,3,1.75,1630,0,7,1630,0,47.68,1830
759000.0,5,2.75,3490,0,10,3490,0,47.5825,3480
411000.0,4,2.75,2500,0,8,2500,0,47.5293,1660
286950.0,4,2.5,2080,0,7,1240,840,47.3338,1890
440000.0,3,1.5,1290,0,7,1290,0,47.6617,1720
149000.0,3,1.0,1700,0,6,1700,0,47.4899,1500
284700.0,3,1.0,1700,0,6,1700,0,47.4899,1500
374950.0,3,2.5,2540,1,8,1290,1250,47.7614,2230
816000.0,3,1.5,1180,0,8,1180,0,47.624,1660
533250.0,4,1.75,1520,0,7,1370,150,47.5265,1840
689800.0,3,2.75,2390,0,8,1390,1000,47.7209,2390
775000.0,4,2.75,2740,3,8,1820,920,47.7084,2430
702000.0,3,2.5,2190,0,8,1760,430,47.6943,2060
160000.0,3,1.0,1350,0,6,1350,0,47.4497,1300
255500.0,3,1.0,1350,0,6,1350,0,47.4497,1300
949000.0,4,2.75,2980,0,9,1860,1120,47.6392,2980
169500.0,2,1.0,790,0,6,790,0,47.4743,800
586000.0,4,2.25,2130,0,8,2130,0,47.5716,2110
680000.0,4,2.5,2700,0,8,1600,1100,47.7258,2290
851500.0,3,2.0,3200,0,8,2000,1200,47.6034,1670
582500.0,2,1.5,1159,0,7,1159,0,47.6592,1640
637000.0,4,3.5,3080,0,9,3080,0,47.7721,1830
225000.0,3,1.0,1000,0,7,1000,0,47.484,1320
795000.0,3,3.25,2260,0,8,1880,380,47.6422,1600
304999.0,4,2.25,2270,0,7,1290,980,47.3261,1930
95000.0,1,0.75,760,0,5,760,0,47.3046,970
240000.0,4,1.75,1420,0,5,1040,380,47.4946,1150
772000.0,4,2.5,2500,0,7,1250,1250,47.6073,2140
245000.0,2,1.5,1450,0,8,1450,0,47.3785,1460
430000.0,5,3.0,2500,0,8,1430,1070,47.551,1980
799000.0,3,1.5,2210,0,8,2210,0,47.5892,2700
880000.0,5,2.75,3020,0,9,3020,0,47.6806,2250
750000.0,4,2.5,3290,0,9,3290,0,47.598,3450
2890000.0,4,4.0,5780,0,11,4130,1650,47.6374,3930
532000.0,3,2.5,1820,0,8,1820,0,47.5703,2090
525000.0,4,2.75,2500,0,8,1380,1120,47.7743,2270
239000.0,2,1.0,1210,1,7,1210,0,47.3865,1680
460000.0,2,1.5,1090,0,8,970,120,47.5798,1700
540000.0,4,2.25,1330,0,8,1330,0,47.6078,2270
475000.0,2,1.0,890,0,7,890,0,47.6901,1310
445000.0,3,1.75,1360,0,8,1360,0,47.547,1350
1575000.0,5,3.75,4220,2,11,3420,800,47.5895,3380
549950.0,4,2.5,3780,0,8,3780,0,47.3526,3640
294950.0,4,2.0,2610,0,6,1690,920,47.4672,1630
736000.0,3,2.5,1980,2,8,1980,0,47.6294,1980
214946.0,3,1.75,1290,0,7,1290,0,47.3655,1750
856000.0,5,3.25,3620,2,9,3620,0,47.5442,3260
775000.0,2,2.5,2680,0,9,2680,0,47.717,2315
205000.0,3,1.75,1200,0,7,1200,0,47.3864,1564
429592.0,2,2.75,1992,4,6,1288,704,47.3551,1110
414250.0,4,1.75,1640,0,7,1120,520,47.7423,1470
399950.0,4,2.75,1920,0,6,960,960,47.5532,1040
319990.0,3,2.25,1840,0,7,1370,470,47.3958,2050
524000.0,3,1.5,1310,0,8,1310,0,47.6644,2100
349950.0,2,1.0,1050,0,7,1050,0,47.7364,1600
889000.0,4,2.5,2570,0,8,1580,990,47.6701,2070
300000.0,3,1.0,930,0,6,930,0,47.5256,1060
395000.0,1,1.0,730,0,7,730,0,47.6741,1520
348000.0,2,2.5,1270,0,7,1270,0,47.701,1280
830000.0,2,1.0,1150,1,7,710,440,47.6841,2450
173000.0,2,1.0,820,0,7,820,0,47.4261,1240
585000.0,4,1.75,3000,3,7,1500,1500,47.5265,2500
576750.0,3,2.0,2220,0,7,1110,1110,47.5807,1450
495000.0,5,3.25,2500,3,7,1250,1250,47.5298,2020
216650.0,3,3.5,1540,0,7,1360,180,47.542,1220
615000.0,4,2.75,2750,0,8,1800,950,47.7749,2750
675000.0,4,2.5,3130,0,8,1620,1510,47.569,2740
510000.0,3,2.0,1430,0,8,990,440,47.6952,1830
630000.0,3,2.5,2680,0,8,2680,0,47.3783,2020
359950.0,4,2.5,3010,0,8,3010,0,47.3492,3010
265000.0,3,1.5,1530,0,7,1530,0,47.3639,2080
210000.0,3,1.0,1240,0,6,1240,0,47.5166,1540
367000.0,3,2.5,2260,2,6,2260,0,47.2582,2180
1075000.0,4,2.25,2820,2,9,1800,1020,47.6097,2880
756000.0,3,2.5,3560,2,8,1650,1910,47.6473,2760
203000.0,3,2.25,1630,0,7,1630,0,47.5,1630
535000.0,4,2.5,2880,3,9,2880,0,47.2124,2470
525000.0,3,3.25,2200,0,7,1710,490,47.5409,1260
347500.0,3,1.75,1620,0,7,1220,400,47.4815,1470
620000.0,3,1.75,1480,0,9,1480,0,47.6945,1480
645000.0,4,2.5,2250,0,8,2250,0,47.5715,2340
2200000.0,4,3.0,3540,0,10,3000,540,47.634,3430
280000.0,3,2.0,1790,0,7,1790,0,47.3143,1330
432000.0,3,2.0,1400,0,7,700,700,47.7015,1690
790000.0,3,1.5,2390,1,9,1790,600,47.5826,2610
635000.0,4,1.75,2400,0,8,2400,0,47.6339,1680
442000.0,3,1.5,2050,0,7,1350,700,47.5325,1590
490000.0,4,3.0,2640,0,7,2640,0,47.5298,2640
250000.0,5,1.75,2320,0,7,1290,1030,47.3426,1740
1325000.0,4,2.5,2440,0,8,2440,0,47.6298,2440
120000.0,3,1.0,1260,0,6,1260,0,47.4191,1260
2950000.0,5,4.75,6240,3,11,4610,1630,47.5317,4170
325000.0,4,2.5,1930,0,7,1930,0,47.3645,1670
210000.0,4,1.75,1200,0,7,1200,0,47.3138,1490
215000.0,1,1.0,970,0,5,570,400,47.4655,1360
387000.0,3,1.75,1810,0,8,1210,600,47.5236,1800
408000.0,3,1.0,1380,0,7,1380,0,47.6987,1160
410000.0,3,1.0,1470,0,7,1470,0,47.473,1470
216000.0,3,1.0,1010,0,6,1010,0,47.5249,1520
390000.0,3,1.0,1010,0,6,1010,0,47.5249,1520
357000.0,3,1.5,1340,0,7,1340,0,47.4947,2020
215000.0,3,1.0,970,0,7,970,0,47.4006,1750
265000.0,3,1.0,1122,0,5,1122,0,47.5135,1610
589950.0,3,2.75,1670,0,9,1350,320,47.5763,1520
440000.0,3,1.75,2840,3,8,1600,1240,47.7458,2650
248000.0,2,1.0,770,0,4,770,0,47.5325,1420
730000.0,3,2.25,2040,0,9,2040,0,47.7584,3080
425000.0,4,2.5,3052,0,8,3052,0,47.2598,2767
680000.0,3,2.5,2620,0,8,1830,790,47.6281,2620
341500.0,5,2.25,3120,0,8,3120,0,47.3097,2160
395000.0,2,1.0,1100,0,7,900,200,47.6701,1110
1225000.0,4,2.75,3410,0,10,3410,0,47.6547,3721
695500.0,5,2.75,2510,1,8,1600,910,47.6389,2650
308000.0,3,1.75,1680,0,8,1200,480,47.3662,1990
422500.0,3,2.0,1960,0,7,1000,960,47.3972,1660
418000.0,2,1.0,1040,0,7,1040,0,47.5411,1620
385000.0,5,1.5,1750,0,7,1750,0,47.7755,1750
876650.0,3,3.25,2170,0,9,1650,520,47.5665,2720
450000.0,3,2.5,1639,0,8,1479,160,47.5924,1580
418800.0,4,2.25,2100,0,7,1290,810,47.7365,1930
330000.0,2,1.0,880,0,7,880,0,47.6475,1010
550000.0,3,1.75,1940,0,8,1290,650,47.5586,2400
270000.0,4,2.5,2490,0,7,1390,1100,47.4416,2010
978500.0,3,2.25,2060,0,9,1800,260,47.6455,3070
975000.0,4,2.5,2720,2,10,2500,220,47.5564,3240
455000.0,3,2.25,2180,0,7,1750,430,47.7246,1740
1415000.0,4,3.25,3600,2,11,3310,290,47.7124,2440
220000.0,2,1.0,840,0,6,840,0,47.5033,1350
490000.0,3,2.0,2370,0,7,2370,0,47.6734,1380
420000.0,4,2.25,2270,0,7,2270,0,47.7242,1710
408500.0,4,2.5,2720,0,9,2720,0,47.3315,2640
716000.0,3,1.5,1140,0,7,1140,0,47.6368,1260
965000.0,4,2.5,2460,0,8,1620,840,47.6282,2320
357823.0,3,1.5,1240,0,8,1240,0,47.7562,1690
7062500.0,5,4.5,10040,2,11,7680,2360,47.65,3930
425000.0,3,2.25,1670,0,7,1170,500,47.7253,1470
711777.0,4,1.75,2220,0,7,1110,1110,47.5691,1600
335000.0,3,1.0,980,0,7,980,0,47.7746,1830
825000.0,4,1.5,1890,0,8,1890,0,47.5896,1700
210000.0,2,1.0,1100,0,6,1100,0,47.5275,1280
575000.0,2,1.75,2770,0,8,1780,990,47.7581,2360
1208000.0,4,2.75,4250,0,10,4250,0,47.5297,4650
431500.0,2,2.0,1370,0,8,1370,0,47.704,1365
475000.0,3,1.5,1480,0,7,1480,0,47.5914,2100
1495000.0,4,3.75,3770,0,9,2890,880,47.6157,2800
540000.0,6,3.0,2870,0,7,2330,540,47.401,2380
775000.0,3,2.5,3820,0,9,3820,0,47.6496,3010
635000.0,3,2.5,1530,0,7,1210,320,47.6796,1640
1300000.0,3,2.75,4120,2,12,4120,0,47.5265,4020
405000.0,3,2.25,1590,0,7,1100,490,47.7457,2060
210000.0,3,1.0,1520,0,6,1040,480,47.5134,1320
880000.0,4,2.5,2350,0,9,2150,200,47.6344,2240
239000.0,4,2.0,1370,0,7,1370,0,47.4386,1360
515000.0,3,2.5,1540,0,6,770,770,47.5696,1710
1379900.0,3,3.25,3786,4,9,1934,1852,47.3907,2850
215000.0,4,2.25,1500,0,7,1500,0,47.3378,1500
315000.0,6,2.0,1750,0,5,1750,0,47.5096,1750
442500.0,3,1.5,1800,0,7,1200,600,47.7693,1800
311000.0,2,1.75,1180,0,8,1180,0,47.3329,1480
425000.0,2,1.0,830,0,6,830,0,47.6994,1280
433500.0,3,1.75,1540,0,6,1040,500,47.6985,1200
450000.0,3,2.25,1610,0,8,1610,0,47.7,1610
675000.0,3,2.25,1990,0,8,1990,0,47.6801,1990
535000.0,3,2.5,2070,0,8,2070,0,47.6036,1530
577000.0,3,1.75,1760,0,7,1230,530,47.5906,1950
480000.0,3,1.75,1740,0,7,1290,450,47.7097,1610
400000.0,3,1.5,1950,0,6,1530,420,47.7094,2670
304000.0,3,1.0,1280,0,6,1280,0,47.7467,1120
355000.0,3,1.75,1460,0,7,1460,0,47.5049,1570
998000.0,4,3.25,3770,0,10,3770,0,47.414,2290
550000.0,4,1.75,2410,3,8,2060,350,47.6499,2520
550000.0,4,1.75,2410,3,8,2060,350,47.6499,2520
210000.0,3,1.75,1400,0,6,1400,0,47.4999,1440
317000.0,3,2.5,2100,0,9,2100,0,47.3072,2330
700000.0,4,3.5,5360,0,9,3270,2090,47.6099,2650
265000.0,3,1.0,1000,0,7,1000,0,47.4829,1490
700000.0,4,3.5,3150,0,9,3150,0,47.5966,3150
1020000.0,5,3.5,4180,2,10,3160,1020,47.5618,3260
1145000.0,4,2.25,2840,0,8,2240,600,47.639,2840
460000.0,4,2.5,2110,0,8,1290,820,47.467,2740
410000.0,2,1.5,1660,0,7,1000,660,47.6832,1570
665000.0,4,3.0,2160,0,7,1320,840,47.6163,1430
600000.0,4,2.5,2420,0,9,2420,0,47.534,2820
502000.0,4,1.75,1920,0,7,1170,750,47.7041,1480
364950.0,4,2.5,2310,0,7,2310,0,47.7433,1780
680000.0,3,2.25,2330,2,7,1520,810,47.6732,1870
235500.0,5,2.5,2340,0,8,1670,670,47.3307,2080
576000.0,4,2.5,2590,0,8,2590,0,47.5356,2620
405000.0,2,3.0,1410,0,8,1140,270,47.5221,1410
335000.0,3,2.75,2850,0,8,1540,1310,47.4141,2240
122000.0,2,1.0,730,0,6,730,0,47.4275,1170
432000.0,3,1.75,1470,3,7,1070,400,47.7394,2630
375000.0,4,2.25,2330,0,8,2330,0,47.4495,2640
276000.0,4,2.25,2460,0,8,2460,0,47.3182,1630
450000.0,3,2.25,2080,0,8,1680,400,47.7403,2440
210000.0,2,1.0,990,0,6,990,0,47.5828,2150
279000.0,3,2.5,1450,0,7,1450,0,47.3655,2000
635000.0,3,1.75,1340,0,7,1340,0,47.6711,1470
350000.0,3,2.5,2730,0,9,2730,0,47.2831,2710
218000.0,3,1.0,1140,0,6,1140,0,47.4624,1300
750000.0,4,1.5,1950,1,7,1650,300,47.6819,1760
310597.0,4,1.75,2000,0,7,1150,850,47.32,2420
355000.0,3,1.0,900,0,5,700,200,47.7146,1750
735000.0,5,2.75,3390,0,9,3390,0,47.5977,3210
155000.0,1,1.0,720,0,6,720,0,47.5266,1040
354000.0,3,1.0,940,0,7,940,0,47.6608,2090
415000.0,3,1.75,1770,0,7,1400,370,47.7726,2070
202000.0,1,1.0,590,0,7,590,0,47.6082,780
580000.0,3,2.5,1980,0,7,1470,510,47.6659,1500
1495000.0,4,3.25,3070,0,10,2180,890,47.5862,2500
790000.0,4,2.5,3500,0,9,3500,0,47.6799,3920
499900.0,3,2.5,2100,0,8,2100,0,47.5338,2100
525000.0,4,2.25,2620,0,7,1820,800,47.4662,1728
810000.0,4,2.5,2810,0,9,2810,0,47.5424,2800
425000.0,4,1.5,2290,0,7,1330,960,47.7173,1740
241250.0,3,1.75,1350,0,7,1350,0,47.3123,1470
318700.0,4,2.5,2770,0,8,1600,1170,47.3386,2730
720000.0,4,1.75,2530,2,8,2070,460,47.6624,1950
291000.0,3,1.0,1280,0,5,1280,0,47.566,1410
420000.0,3,1.75,1060,0,7,1060,0,47.7442,1310
210000.0,2,1.75,1000,0,8,1000,0,47.3811,1150
645000.0,3,3.25,3870,2,9,2970,900,47.5545,2970
762000.0,5,2.0,3370,0,7,2140,1230,47.6373,1920
247500.0,4,1.75,2290,0,6,2290,0,47.4997,1240
282500.0,3,2.25,1670,0,7,1670,0,47.3603,1570
395000.0,3,1.75,1460,0,7,1460,0,47.4861,2030
295000.0,3,1.75,1770,0,7,1030,740,47.4323,1560
235000.0,2,1.0,820,0,6,820,0,47.5175,2270
770000.0,3,1.75,1900,2,8,1450,450,47.6675,1530
559950.0,2,2.0,1870,0,8,1870,0,47.7195,1670
639000.0,4,2.0,1840,0,7,920,920,47.6483,1800
314950.0,3,1.0,1590,0,7,1140,450,47.4473,1570
